taxid	gene_id	gene_symbol	GOID	evidence
FB	FBgn0024833	FBgn0024833	GO:0030121	IMP
FB	FBgn0024833	FBgn0024833	GO:0030121	IPI
FB	FBgn0024833	FBgn0024833	GO:0048749	IMP
FB	FBgn0024833	FBgn0024833	GO:0035615	IBA
FB	FBgn0024833	FBgn0024833	GO:0016192	IBA
FB	FBgn0024833	FBgn0024833	GO:0031410	IBA
FB	FBgn0024833	FBgn0024833	GO:0030136	IBA
FB	FBgn0024833	FBgn0024833	GO:0043231	IBA
FB	FBgn0039132	FBgn0039132	GO:0006886	IEA
FB	FBgn0039132	FBgn0039132	GO:0016192	ISS
FB	FBgn0039132	FBgn0039132	GO:0030121	ISS
FB	FBgn0039132	FBgn0039132	GO:0030276	ISS
FB	FBgn0039132	FBgn0039132	GO:0042051	IMP
FB	FBgn0039132	FBgn0039132	GO:0048749	IMP
FB	FBgn0039132	FBgn0039132	GO:0007411	IMP
FB	FBgn0039132	FBgn0039132	GO:0030121	IMP
FB	FBgn0039132	FBgn0039132	GO:0046907	IMP
FB	FBgn0039132	FBgn0039132	GO:0035615	IMP
FB	FBgn0039132	FBgn0039132	GO:0043231	IBA
FB	FBgn0039132	FBgn0039132	GO:0016192	IBA
FB	FBgn0264855	FBgn0264855	GO:0048488	IDA
FB	FBgn0264855	FBgn0264855	GO:0005905	IDA
FB	FBgn0264855	FBgn0264855	GO:0005886	IDA
FB	FBgn0264855	FBgn0264855	GO:0015031	IDA
FB	FBgn0264855	FBgn0264855	GO:0048489	TAS
FB	FBgn0264855	FBgn0264855	GO:0006886	IEA
FB	FBgn0264855	FBgn0264855	GO:0008356	TAS
FB	FBgn0264855	FBgn0264855	GO:0045807	IMP
FB	FBgn0264855	FBgn0264855	GO:0008104	IMP
FB	FBgn0264855	FBgn0264855	GO:0030100	IDA
FB	FBgn0264855	FBgn0264855	GO:0030122	IMP
FB	FBgn0264855	FBgn0264855	GO:0035615	IMP
FB	FBgn0264855	FBgn0264855	GO:0006897	IMP
FB	FBgn0264855	FBgn0264855	GO:0005886	HDA
FB	FBgn0264855	FBgn0264855	GO:0030707	IMP
FB	FBgn0264855	FBgn0264855	GO:0010508	IMP
FB	FBgn0264855	FBgn0264855	GO:1990386	IMP
FB	FBgn0264855	FBgn0264855	GO:0006898	IBA
FB	FBgn0264855	FBgn0264855	GO:0140312	IBA
FB	FBgn0264855	FBgn0264855	GO:0030122	IBA
FB	FBgn0264855	FBgn0264855	GO:0072583	IBA
FB	FBgn0264855	FBgn0264855	GO:0035615	IBA
FB	FBgn0264855	FBgn0264855	GO:0031623	IGI
FB	FBgn0264855	FBgn0264855	GO:0038010	IMP
FB	FBgn0263351	FBgn0263351	GO:0006886	IEA
FB	FBgn0263351	FBgn0263351	GO:0033227	IMP
FB	FBgn0263351	FBgn0263351	GO:0035615	IMP
FB	FBgn0263351	FBgn0263351	GO:0030122	IMP
FB	FBgn0263351	FBgn0263351	GO:0006897	IMP
FB	FBgn0263351	FBgn0263351	GO:0006897	IBA
FB	FBgn0263351	FBgn0263351	GO:0035615	IBA
FB	FBgn0263351	FBgn0263351	GO:0030122	IBA
FB	FBgn0263351	FBgn0263351	GO:0043231	IBA
FB	FBgn0263351	FBgn0263351	GO:0031410	IBA
FB	FBgn0263351	FBgn0263351	GO:0016192	IBA
FB	FBgn0263351	FBgn0263351	GO:0072583	IBA
FB	FBgn0043012	FBgn0043012	GO:0006886	IEA
FB	FBgn0043012	FBgn0043012	GO:0072583	IEA
FB	FBgn0043012	FBgn0043012	GO:0006897	IMP
FB	FBgn0043012	FBgn0043012	GO:0035615	IMP
FB	FBgn0043012	FBgn0043012	GO:0030122	IMP
FB	FBgn0043012	FBgn0043012	GO:0016192	IBA
FB	FBgn0043012	FBgn0043012	GO:0043231	IBA
FB	FBgn0034231	FBgn0034231	GO:0031145	IEA
FB	FBgn0034231	FBgn0034231	GO:0007113	IGI
FB	FBgn0034231	FBgn0034231	GO:0000278	HMP
FB	FBgn0034231	FBgn0034231	GO:2000736	IMP
FB	FBgn0034231	FBgn0034231	GO:0070979	IBA
FB	FBgn0034231	FBgn0034231	GO:0005680	IBA
FB	FBgn0052707	FBgn0052707	GO:0031145	ISS
FB	FBgn0052707	FBgn0052707	GO:0005680	ISS
FB	FBgn0052707	FBgn0052707	GO:0030163	IDA
FB	FBgn0052707	FBgn0052707	GO:0005680	IBA
FB	FBgn0052707	FBgn0052707	GO:0031145	IBA
FB	FBgn0052707	FBgn0052707	GO:0045842	IBA
FB	FBgn0052707	FBgn0052707	GO:0070979	IBA
FB	FBgn0052707	FBgn0052707	GO:0034399	IBA
FB	FBgn0029879	FBgn0029879	GO:0005680	IPI
FB	FBgn0029879	FBgn0029879	GO:0045842	IGI
FB	FBgn0029879	FBgn0029879	GO:0045842	IBA
FB	FBgn0029879	FBgn0029879	GO:0016567	IBA
FB	FBgn0029879	FBgn0029879	GO:0005680	IBA
FB	FBgn0029879	FBgn0029879	GO:0051301	IBA
FB	FBgn0029879	FBgn0029879	GO:0031145	IBA
FB	FBgn0029879	FBgn0029879	GO:0005737	IBA
FB	FBgn0029879	FBgn0029879	GO:0007091	IBA
FB	FBgn0261112	FBgn0261112	GO:0019781	ISS
FB	FBgn0261112	FBgn0261112	GO:0001540	IPI
FB	FBgn0261112	FBgn0261112	GO:0005515	IPI
FB	FBgn0261112	FBgn0261112	GO:0045116	IMP
FB	FBgn0261112	FBgn0261112	GO:0045116	ISS
FB	FBgn0261112	FBgn0261112	GO:0045116	ISS
FB	FBgn0261112	FBgn0261112	GO:0019781	ISS
FB	FBgn0261112	FBgn0261112	GO:0046982	ISS
FB	FBgn0261112	FBgn0261112	GO:0019781	IDA
FB	FBgn0261112	FBgn0261112	GO:0045116	IDA
FB	FBgn0261112	FBgn0261112	GO:0032991	IPI
FB	FBgn0261112	FBgn0261112	GO:0032446	IBA
FB	FBgn0261112	FBgn0261112	GO:0005737	IBA
FB	FBgn0261112	FBgn0261112	GO:0045116	IBA
FB	FBgn0033807	FBgn0033807	GO:0005737	IBA
FB	FBgn0033807	FBgn0033807	GO:0015267	IBA
FB	FBgn0034606	FBgn0034606	GO:0061098	IGI
FB	FBgn0034606	FBgn0034606	GO:0030296	IDA
FB	FBgn0034606	FBgn0034606	GO:0005912	IDA
FB	FBgn0034606	FBgn0034606	GO:0005634	IBA
FB	FBgn0034606	FBgn0034606	GO:0002039	IBA
FB	FBgn0037671	FBgn0037671	GO:0016021	IEA
FB	FBgn0037671	FBgn0037671	GO:0038023	IEA
FB	FBgn0037671	FBgn0037671	GO:1902600	ISS
FB	FBgn0037671	FBgn0037671	GO:0016471	ISS
FB	FBgn0037671	FBgn0037671	GO:0035317	IMP
FB	FBgn0037671	FBgn0037671	GO:0005109	IDA
FB	FBgn0037671	FBgn0037671	GO:0001736	IGI
FB	FBgn0037671	FBgn0037671	GO:0035317	IMP
FB	FBgn0037671	FBgn0037671	GO:0005886	IDA
FB	FBgn0037671	FBgn0037671	GO:0045177	IDA
FB	FBgn0037671	FBgn0037671	GO:0048104	IMP
FB	FBgn0037671	FBgn0037671	GO:0090251	IMP
FB	FBgn0037671	FBgn0037671	GO:0001737	IMP
FB	FBgn0037671	FBgn0037671	GO:0016197	IMP
FB	FBgn0037671	FBgn0037671	GO:0009986	IDA
FB	FBgn0037671	FBgn0037671	GO:0007616	IMP
FB	FBgn0037671	FBgn0037671	GO:0050808	IMP
FB	FBgn0037671	FBgn0037671	GO:0007614	IMP
FB	FBgn0037671	FBgn0037671	GO:0042331	IMP
FB	FBgn0037671	FBgn0037671	GO:0098930	IMP
FB	FBgn0037671	FBgn0037671	GO:0048749	IMP
FB	FBgn0037671	FBgn0037671	GO:0016471	IMP
FB	FBgn0037671	FBgn0037671	GO:0030177	IBA
FB	FBgn0037671	FBgn0037671	GO:0009897	IBA
FB	FBgn0037671	FBgn0037671	GO:0005789	IDA
FB	FBgn0037671	FBgn0037671	GO:0001736	IMP
FB	FBgn0037671	FBgn0037671	GO:0016471	IMP
FB	FBgn0037671	FBgn0037671	GO:0070072	IGI
FB	FBgn0037671	FBgn0037671	GO:0000139	IDA
FB	FBgn0030343	FBgn0030343	GO:0016021	IEA
FB	FBgn0030343	FBgn0030343	GO:0000166	IEA
FB	FBgn0030343	FBgn0030343	GO:0019829	IEA
FB	FBgn0030343	FBgn0030343	GO:0005375	IMP
FB	FBgn0030343	FBgn0030343	GO:0005507	ISS
FB	FBgn0030343	FBgn0030343	GO:0006878	IMP
FB	FBgn0030343	FBgn0030343	GO:0048066	IMP
FB	FBgn0030343	FBgn0030343	GO:0048085	IMP
FB	FBgn0030343	FBgn0030343	GO:0005886	IDA
FB	FBgn0030343	FBgn0030343	GO:0005737	IDA
FB	FBgn0030343	FBgn0030343	GO:0002164	IMP
FB	FBgn0030343	FBgn0030343	GO:0055070	IMP
FB	FBgn0030343	FBgn0030343	GO:0055065	IMP
FB	FBgn0030343	FBgn0030343	GO:0005802	IBA
FB	FBgn0030343	FBgn0030343	GO:0043682	IBA
FB	FBgn0030343	FBgn0030343	GO:0048471	IBA
FB	FBgn0030343	FBgn0030343	GO:0060003	IBA
FB	FBgn0030343	FBgn0030343	GO:0006878	IBA
FB	FBgn0259221	FBgn0259221	GO:0016021	IEA
FB	FBgn0259221	FBgn0259221	GO:0005524	IEA
FB	FBgn0259221	FBgn0259221	GO:0000287	IEA
FB	FBgn0259221	FBgn0259221	GO:0140326	ISS
FB	FBgn0259221	FBgn0259221	GO:0045332	ISS
FB	FBgn0259221	FBgn0259221	GO:0016021	ISM
FB	FBgn0259221	FBgn0259221	GO:0045332	IBA
FB	FBgn0259221	FBgn0259221	GO:0140326	IBA
FB	FBgn0259221	FBgn0259221	GO:0005802	IBA
FB	FBgn0259221	FBgn0259221	GO:0005886	IBA
FB	FBgn0037989	FBgn0037989	GO:0016021	IEA
FB	FBgn0037989	FBgn0037989	GO:0005524	IEA
FB	FBgn0037989	FBgn0037989	GO:0000287	IEA
FB	FBgn0037989	FBgn0037989	GO:0050911	IMP
FB	FBgn0037989	FBgn0037989	GO:0071683	IDA
FB	FBgn0037989	FBgn0037989	GO:0032880	IMP
FB	FBgn0037989	FBgn0037989	GO:0005929	IDA
FB	FBgn0037989	FBgn0037989	GO:0071683	IDA
FB	FBgn0037989	FBgn0037989	GO:0140326	ISS
FB	FBgn0037989	FBgn0037989	GO:0045332	ISS
FB	FBgn0037989	FBgn0037989	GO:0016021	ISM
FB	FBgn0037989	FBgn0037989	GO:0140326	IBA
FB	FBgn0037989	FBgn0037989	GO:0005886	IBA
FB	FBgn0037989	FBgn0037989	GO:0005802	IBA
FB	FBgn0037989	FBgn0037989	GO:0007030	IBA
FB	FBgn0037989	FBgn0037989	GO:0045332	IBA
FB	FBgn0020236	FBgn0020236	GO:0006101	IEA
FB	FBgn0020236	FBgn0020236	GO:0005524	IEA
FB	FBgn0020236	FBgn0020236	GO:0042593	IMP
FB	FBgn0020236	FBgn0020236	GO:0006085	IBA
FB	FBgn0020236	FBgn0020236	GO:0006633	IBA
FB	FBgn0020236	FBgn0020236	GO:0003878	IBA
FB	FBgn0020236	FBgn0020236	GO:0005829	IBA
FB	FBgn0020236	FBgn0020236	GO:0006085	IMP
FB	FBgn0019644	FBgn0019644	GO:1902600	ISS
FB	FBgn0019644	FBgn0019644	GO:0015986	ISS
FB	FBgn0019644	FBgn0019644	GO:0046933	ISS
FB	FBgn0019644	FBgn0019644	GO:0000274	ISS
FB	FBgn0019644	FBgn0019644	GO:0005739	HDA
FB	FBgn0019644	FBgn0019644	GO:0000276	IBA
FB	FBgn0019644	FBgn0019644	GO:0015986	IBA
FB	FBgn0039830	FBgn0039830	GO:0046933	ISS
FB	FBgn0039830	FBgn0039830	GO:0000276	ISS
FB	FBgn0039830	FBgn0039830	GO:0015986	ISS
FB	FBgn0039830	FBgn0039830	GO:0015986	IBA
FB	FBgn0039830	FBgn0039830	GO:0000276	IBA
FB	FBgn0039830	FBgn0039830	GO:0045263	IBA
FB	FBgn0016119	FBgn0016119	GO:1902600	ISS
FB	FBgn0016119	FBgn0016119	GO:0015986	IEA
FB	FBgn0016119	FBgn0016119	GO:0000276	ISS
FB	FBgn0016119	FBgn0016119	GO:0046933	ISS
FB	FBgn0016119	FBgn0016119	GO:0005739	HDA
FB	FBgn0016119	FBgn0016119	GO:0005753	IBA
FB	FBgn0016120	FBgn0016120	GO:1902600	ISS
FB	FBgn0016120	FBgn0016120	GO:0005739	HDA
FB	FBgn0016120	FBgn0016120	GO:0015986	ISS
FB	FBgn0016120	FBgn0016120	GO:0046933	ISS
FB	FBgn0016120	FBgn0016120	GO:0000274	ISS
FB	FBgn0016120	FBgn0016120	GO:0005739	HDA
FB	FBgn0016120	FBgn0016120	GO:0051881	IMP
FB	FBgn0016120	FBgn0016120	GO:0006979	IMP
FB	FBgn0016120	FBgn0016120	GO:0008340	IMP
FB	FBgn0016120	FBgn0016120	GO:0046034	IMP
FB	FBgn0016120	FBgn0016120	GO:0032007	IMP
FB	FBgn0016120	FBgn0016120	GO:0070373	IMP
FB	FBgn0016120	FBgn0016120	GO:0000274	IBA
FB	FBgn0016120	FBgn0016120	GO:0015986	IBA
FB	FBgn0038224	FBgn0038224	GO:1902600	ISS
FB	FBgn0038224	FBgn0038224	GO:0015986	ISS
FB	FBgn0038224	FBgn0038224	GO:0000276	ISS
FB	FBgn0038224	FBgn0038224	GO:0046933	ISS
FB	FBgn0038224	FBgn0038224	GO:0005753	IBA
FB	FBgn0035032	FBgn0035032	GO:1902600	ISS
FB	FBgn0035032	FBgn0035032	GO:0046933	ISS
FB	FBgn0035032	FBgn0035032	GO:0000276	ISS
FB	FBgn0035032	FBgn0035032	GO:0005739	HDA
FB	FBgn0035032	FBgn0035032	GO:0005753	IBA
FB	FBgn0035032	FBgn0035032	GO:0042776	IBA
FB	FBgn0035032	FBgn0035032	GO:0046933	IBA
FB	FBgn0010612	FBgn0010612	GO:1902600	ISS
FB	FBgn0010612	FBgn0010612	GO:0000276	ISS
FB	FBgn0010612	FBgn0010612	GO:0015986	ISS
FB	FBgn0010612	FBgn0010612	GO:0046933	ISS
FB	FBgn0010612	FBgn0010612	GO:0015986	IBA
FB	FBgn0010612	FBgn0010612	GO:0000276	IBA
FB	FBgn0016691	FBgn0016691	GO:1902600	ISS
FB	FBgn0016691	FBgn0016691	GO:0005739	HDA
FB	FBgn0016691	FBgn0016691	GO:0042776	ISS
FB	FBgn0016691	FBgn0016691	GO:0000274	ISS
FB	FBgn0016691	FBgn0016691	GO:0046933	ISS
FB	FBgn0016691	FBgn0016691	GO:0005739	HDA
FB	FBgn0016691	FBgn0016691	GO:0042776	IBA
FB	FBgn0016691	FBgn0016691	GO:0046933	IBA
FB	FBgn0016691	FBgn0016691	GO:0000274	IBA
FB	FBgn0016691	FBgn0016691	GO:0045261	IBA
FB	FBgn0016691	FBgn0016691	GO:0015986	IBA
FB	FBgn0010217	FBgn0010217	GO:0005524	IEA
FB	FBgn0010217	FBgn0010217	GO:0005739	HDA
FB	FBgn0010217	FBgn0010217	GO:0005754	ISS
FB	FBgn0010217	FBgn0010217	GO:0046933	ISS
FB	FBgn0010217	FBgn0010217	GO:0015986	ISS
FB	FBgn0010217	FBgn0010217	GO:0005739	HDA
FB	FBgn0010217	FBgn0010217	GO:0005739	HDA
FB	FBgn0010217	FBgn0010217	GO:0042776	IBA
FB	FBgn0010217	FBgn0010217	GO:0045261	IBA
FB	FBgn0010217	FBgn0010217	GO:0046933	IBA
FB	FBgn0010217	FBgn0010217	GO:0005753	IBA
FB	FBgn0028342	FBgn0028342	GO:0005739	HDA
FB	FBgn0028342	FBgn0028342	GO:0015986	ISS
FB	FBgn0028342	FBgn0028342	GO:0005756	ISS
FB	FBgn0028342	FBgn0028342	GO:0046933	ISS
FB	FBgn0028342	FBgn0028342	GO:0000275	IBA
FB	FBgn0028342	FBgn0028342	GO:0015986	IBA
FB	FBgn0020235	FBgn0020235	GO:0005756	ISS
FB	FBgn0020235	FBgn0020235	GO:0015986	ISS
FB	FBgn0020235	FBgn0020235	GO:0046933	ISS
FB	FBgn0020235	FBgn0020235	GO:0005739	HDA
FB	FBgn0020235	FBgn0020235	GO:0000275	IBA
FB	FBgn0020235	FBgn0020235	GO:0015986	IBA
FB	FBgn0027780	FBgn0027780	GO:0006631	ISS
FB	FBgn0031851	FBgn0031851	GO:0005634	ISS
FB	FBgn0031851	FBgn0031851	GO:0048477	IMP
FB	FBgn0031851	FBgn0031851	GO:0043069	IMP
FB	FBgn0031851	FBgn0031851	GO:0005730	IDA
FB	FBgn0031851	FBgn0031851	GO:0005730	IBA
FB	FBgn0031851	FBgn0031851	GO:0006357	IBA
FB	FBgn0031170	FBgn0031170	GO:0005524	IEA
FB	FBgn0031170	FBgn0031170	GO:0055085	IEA
FB	FBgn0031170	FBgn0031170	GO:0016021	ISS
FB	FBgn0031170	FBgn0031170	GO:0042626	ISS
FB	FBgn0031170	FBgn0031170	GO:0042626	IBA
FB	FBgn0031170	FBgn0031170	GO:0006869	IBA
FB	FBgn0031170	FBgn0031170	GO:0043231	IBA
FB	FBgn0031170	FBgn0031170	GO:0005319	IBA
FB	FBgn0039890	FBgn0039890	GO:0015910	ISS
FB	FBgn0039890	FBgn0039890	GO:0005324	ISS
FB	FBgn0039890	FBgn0039890	GO:0015607	ISS
FB	FBgn0039890	FBgn0039890	GO:0005779	ISS
FB	FBgn0039890	FBgn0039890	GO:0005778	ISS
FB	FBgn0039890	FBgn0039890	GO:0001676	IMP
FB	FBgn0039890	FBgn0039890	GO:0005524	IBA
FB	FBgn0039890	FBgn0039890	GO:0007031	IBA
FB	FBgn0039890	FBgn0039890	GO:0005778	IBA
FB	FBgn0039890	FBgn0039890	GO:0042626	IBA
FB	FBgn0039890	FBgn0039890	GO:0005324	IBA
FB	FBgn0039890	FBgn0039890	GO:0006635	IBA
FB	FBgn0039890	FBgn0039890	GO:0042760	IBA
FB	FBgn0039890	FBgn0039890	GO:0015910	IBA
FB	FBgn0031069	FBgn0031069	GO:0016021	IEA
FB	FBgn0031069	FBgn0031069	GO:0005778	ISS
FB	FBgn0031069	FBgn0031069	GO:0005778	IBA
FB	FBgn0031069	FBgn0031069	GO:0007031	IBA
FB	FBgn0031069	FBgn0031069	GO:0005524	IBA
FB	FBgn0031069	FBgn0031069	GO:0005324	IBA
FB	FBgn0031069	FBgn0031069	GO:0042626	IBA
FB	FBgn0031069	FBgn0031069	GO:0042760	IBA
FB	FBgn0031069	FBgn0031069	GO:0015910	IBA
FB	FBgn0031069	FBgn0031069	GO:0006635	IBA
FB	FBgn0000015	FBgn0000015	GO:0005634	IDA
FB	FBgn0000015	FBgn0000015	GO:0005634	IDA
FB	FBgn0000015	FBgn0000015	GO:0035224	IEP
FB	FBgn0000015	FBgn0000015	GO:0000978	IDA
FB	FBgn0000015	FBgn0000015	GO:0007506	IMP
FB	FBgn0000015	FBgn0000015	GO:0008354	IMP
FB	FBgn0000015	FBgn0000015	GO:0007280	TAS
FB	FBgn0000015	FBgn0000015	GO:0035277	IMP
FB	FBgn0000015	FBgn0000015	GO:0007494	TAS
FB	FBgn0000015	FBgn0000015	GO:0045705	TAS
FB	FBgn0000015	FBgn0000015	GO:1902339	IMP
FB	FBgn0000015	FBgn0000015	GO:0007379	IMP
FB	FBgn0000015	FBgn0000015	GO:0009997	IMP
FB	FBgn0000015	FBgn0000015	GO:0005634	IDA
FB	FBgn0000015	FBgn0000015	GO:0045843	IMP
FB	FBgn0000015	FBgn0000015	GO:0045705	TAS
FB	FBgn0000015	FBgn0000015	GO:0005634	IDA
FB	FBgn0000015	FBgn0000015	GO:0005704	IDA
FB	FBgn0000015	FBgn0000015	GO:0008584	IMP
FB	FBgn0000015	FBgn0000015	GO:0007506	IMP
FB	FBgn0000015	FBgn0000015	GO:0035225	IMP
FB	FBgn0000015	FBgn0000015	GO:0035263	IMP
FB	FBgn0000015	FBgn0000015	GO:0035261	IMP
FB	FBgn0000015	FBgn0000015	GO:0030539	IMP
FB	FBgn0000015	FBgn0000015	GO:0030540	IMP
FB	FBgn0000015	FBgn0000015	GO:0003700	IDA
FB	FBgn0000015	FBgn0000015	GO:0048094	IDA
FB	FBgn0000015	FBgn0000015	GO:0045944	IDA
FB	FBgn0000015	FBgn0000015	GO:0007385	IMP
FB	FBgn0000015	FBgn0000015	GO:0007424	IMP
FB	FBgn0000015	FBgn0000015	GO:0007385	IMP
FB	FBgn0000015	FBgn0000015	GO:0007486	IMP
FB	FBgn0000015	FBgn0000015	GO:0061101	IMP
FB	FBgn0000015	FBgn0000015	GO:0045944	IMP
FB	FBgn0000015	FBgn0000015	GO:0000976	IDA
FB	FBgn0000015	FBgn0000015	GO:0046693	IMP
FB	FBgn0000015	FBgn0000015	GO:0007621	IMP
FB	FBgn0000015	FBgn0000015	GO:0005634	IBA
FB	FBgn0000015	FBgn0000015	GO:0000978	IBA
FB	FBgn0000015	FBgn0000015	GO:0006357	IBA
FB	FBgn0000015	FBgn0000015	GO:0000981	IBA
FB	FBgn0020510	FBgn0020510	GO:0045860	IDA
FB	FBgn0020510	FBgn0020510	GO:0005515	IPI
FB	FBgn0020510	FBgn0020510	GO:0005515	IPI
FB	FBgn0020510	FBgn0020510	GO:0005515	IPI
FB	FBgn0020510	FBgn0020510	GO:0008360	IMP
FB	FBgn0020510	FBgn0020510	GO:0030866	IMP
FB	FBgn0020510	FBgn0020510	GO:0030031	IMP
FB	FBgn0020510	FBgn0020510	GO:0008154	IEA
FB	FBgn0020510	FBgn0020510	GO:0022416	IMP
FB	FBgn0020510	FBgn0020510	GO:0030036	IMP
FB	FBgn0020510	FBgn0020510	GO:0005515	IPI
FB	FBgn0020510	FBgn0020510	GO:0048471	IDA
FB	FBgn0020510	FBgn0020510	GO:0030032	IMP
FB	FBgn0020510	FBgn0020510	GO:0031258	IDA
FB	FBgn0020510	FBgn0020510	GO:0016203	IMP
FB	FBgn0020510	FBgn0020510	GO:0007155	IMP
FB	FBgn0020510	FBgn0020510	GO:0022416	IMP
FB	FBgn0020510	FBgn0020510	GO:0030036	IMP
FB	FBgn0020510	FBgn0020510	GO:0007528	IGI
FB	FBgn0020510	FBgn0020510	GO:0021955	IMP
FB	FBgn0020510	FBgn0020510	GO:0000902	IMP
FB	FBgn0020510	FBgn0020510	GO:0033627	IMP
FB	FBgn0020510	FBgn0020510	GO:0045178	IDA
FB	FBgn0020510	FBgn0020510	GO:0032991	IPI
FB	FBgn0020510	FBgn0020510	GO:0031209	IPI
FB	FBgn0020510	FBgn0020510	GO:0048846	IMP
FB	FBgn0020510	FBgn0020510	GO:0051495	IMP
FB	FBgn0020510	FBgn0020510	GO:0031209	IDA
FB	FBgn0020510	FBgn0020510	GO:0048477	IMP
FB	FBgn0020510	FBgn0020510	GO:0032956	IMP
FB	FBgn0020510	FBgn0020510	GO:0072499	IMP
FB	FBgn0020510	FBgn0020510	GO:0005515	IPI
FB	FBgn0020510	FBgn0020510	GO:0048477	IMP
FB	FBgn0020510	FBgn0020510	GO:0051491	IMP
FB	FBgn0020510	FBgn0020510	GO:0045296	IPI
FB	FBgn0020510	FBgn0020510	GO:0042247	IMP
FB	FBgn0020510	FBgn0020510	GO:0051496	IMP
FB	FBgn0020510	FBgn0020510	GO:0045180	IDA
FB	FBgn0020510	FBgn0020510	GO:0060269	IMP
FB	FBgn0020510	FBgn0020510	GO:0098858	IDA
FB	FBgn0020510	FBgn0020510	GO:0005515	IPI
FB	FBgn0020510	FBgn0020510	GO:0010971	IMP
FB	FBgn0020510	FBgn0020510	GO:0017124	IBA
FB	FBgn0000017	FBgn0000017	GO:0004713	IDA
FB	FBgn0000017	FBgn0000017	GO:0004713	ISA
FB	FBgn0000017	FBgn0000017	GO:0007417	IGI
FB	FBgn0000017	FBgn0000017	GO:0007411	IGI
FB	FBgn0000017	FBgn0000017	GO:0018108	IDA
FB	FBgn0000017	FBgn0000017	GO:0004715	IDA
FB	FBgn0000017	FBgn0000017	GO:0046777	IDA
FB	FBgn0000017	FBgn0000017	GO:0007409	IGI
FB	FBgn0000017	FBgn0000017	GO:0030424	IDA
FB	FBgn0000017	FBgn0000017	GO:0005737	IDA
FB	FBgn0000017	FBgn0000017	GO:0019897	IDA
FB	FBgn0000017	FBgn0000017	GO:0005911	IDA
FB	FBgn0000017	FBgn0000017	GO:0005927	IDA
FB	FBgn0000017	FBgn0000017	GO:0007611	IMP
FB	FBgn0000017	FBgn0000017	GO:0005515	IPI
FB	FBgn0000017	FBgn0000017	GO:0021785	IMP
FB	FBgn0000017	FBgn0000017	GO:0007268	IMP
FB	FBgn0000017	FBgn0000017	GO:0005515	IPI
FB	FBgn0000017	FBgn0000017	GO:0007411	IMP
FB	FBgn0000017	FBgn0000017	GO:0004713	IDA
FB	FBgn0000017	FBgn0000017	GO:0007411	IGI
FB	FBgn0000017	FBgn0000017	GO:0007411	IMP
FB	FBgn0000017	FBgn0000017	GO:0003382	IMP
FB	FBgn0000017	FBgn0000017	GO:0005737	IDA
FB	FBgn0000017	FBgn0000017	GO:0007391	IMP
FB	FBgn0000017	FBgn0000017	GO:0030424	IDA
FB	FBgn0000017	FBgn0000017	GO:0008064	TAS
FB	FBgn0000017	FBgn0000017	GO:0007411	IMP
FB	FBgn0000017	FBgn0000017	GO:0016199	IMP
FB	FBgn0000017	FBgn0000017	GO:0005524	IEA
FB	FBgn0000017	FBgn0000017	GO:0005938	IDA
FB	FBgn0000017	FBgn0000017	GO:0048813	IMP
FB	FBgn0000017	FBgn0000017	GO:0008360	IMP
FB	FBgn0000017	FBgn0000017	GO:0007370	IMP
FB	FBgn0000017	FBgn0000017	GO:0045179	IDA
FB	FBgn0000017	FBgn0000017	GO:0008045	IMP
FB	FBgn0000017	FBgn0000017	GO:0031647	IMP
FB	FBgn0000017	FBgn0000017	GO:0005829	IDA
FB	FBgn0000017	FBgn0000017	GO:0018108	IMP
FB	FBgn0000017	FBgn0000017	GO:0032880	IDA
FB	FBgn0000017	FBgn0000017	GO:0004713	IMP
FB	FBgn0000017	FBgn0000017	GO:0007419	IGI
FB	FBgn0000017	FBgn0000017	GO:0007419	IMP
FB	FBgn0000017	FBgn0000017	GO:0007411	IMP
FB	FBgn0000017	FBgn0000017	GO:0018108	IDA
FB	FBgn0000017	FBgn0000017	GO:0004713	IDA
FB	FBgn0000017	FBgn0000017	GO:0046827	IMP
FB	FBgn0000017	FBgn0000017	GO:0072499	IGI
FB	FBgn0000017	FBgn0000017	GO:0072499	IMP
FB	FBgn0000017	FBgn0000017	GO:0048749	IGI
FB	FBgn0000017	FBgn0000017	GO:0007303	IMP
FB	FBgn0000017	FBgn0000017	GO:0045886	IMP
FB	FBgn0000017	FBgn0000017	GO:0007411	IMP
FB	FBgn0000017	FBgn0000017	GO:0001764	IMP
FB	FBgn0000017	FBgn0000017	GO:0005938	IDA
FB	FBgn0000017	FBgn0000017	GO:0003401	IMP
FB	FBgn0000017	FBgn0000017	GO:0004713	IMP
FB	FBgn0000017	FBgn0000017	GO:0010977	IMP
FB	FBgn0000017	FBgn0000017	GO:0010592	IMP
FB	FBgn0000017	FBgn0000017	GO:0070938	HDA
FB	FBgn0000017	FBgn0000017	GO:0005829	HDA
FB	FBgn0000017	FBgn0000017	GO:0004713	IBA
FB	FBgn0036372	FBgn0036372	GO:0005856	IDA
FB	FBgn0036372	FBgn0036372	GO:0003779	IC
FB	FBgn0036372	FBgn0036372	GO:0016477	IDA
FB	FBgn0036372	FBgn0036372	GO:0001786	IDA
FB	FBgn0036372	FBgn0036372	GO:0005884	IDA
FB	FBgn0036372	FBgn0036372	GO:0051015	IDA
FB	FBgn0036372	FBgn0036372	GO:0030864	IDA
